LOCAL_IDENTIFIER,CORRUCYSTIC_DENSITY
141,632.4184187629037
142,146.18322109345576
143,772.3976173227861
144,513.4696700672527
145,245.06761805533478
146,583.8344500455835
147,112.63677155104816
148,564.6373860920011
149,483.83816719133
150,230.0165876711903
151,357.358832467857
152,93.84080737723191
153,319.9551962390608
154,668.1231528795674
155,442.29741513316714
156,261.68119059875767
157,599.1967979025576
158,592.8700723991279
159,642.4351406401839
160,343.074021962656
161,534.3020288585062
162,259.9212721200104
163,202.94934901258605
164,422.9443641851637
165,266.76259412022944
166,252.35339778655674
167,628.9981680136979
168,680.4424177630528
169,319.16074530800955
170,630.5354904211399
171,160.24603400155408
172,643.2270649253281
173,636.802965413043
174,282.5262911666273
175,403.4002466170259
176,256.65995741021277
177,227.47956961963385
178,611.7692017727758
179,666.9758659478728
180,318.1381346817081
181,248.91156791682695
182,281.3220466105174
183,163.47126721176326
184,256.64768462194513
185,665.2147542443099
186,833.465747098199
187,696.6579816678807
188,679.3027894958531
189,329.8166512402808
190,401.8537512114808
191,326.2091596430219
192,497.78365378498523
193,555.8537830296012
194,303.5338782320555
195,696.6967677691755
196,663.6804540876203
197,179.75086663093288
198,556.5567997926237
199,210.15834433028175
200,555.293390897214
201,675.364280606189
202,218.45387764701545
203,132.28936068446595
204,670.6714181232879
205,804.1847810203924
206,149.460005142187
207,713.8922908677883
208,262.2931343680582
209,265.166333124295
210,563.0451624136365
211,157.6830740280293
212,375.9152745945138
213,596.915807282613
214,663.3432820814883
215,230.30398626147343
216,187.77216055126505
217,615.0609270180433
218,273.18528455045845
219,118.11778772938564
220,663.4014208389732
221,682.5050596802007
222,616.3934874930585
223,290.79605918949744
224,641.9115979775722
225,565.1669740456213
226,122.61187636414654
227,357.8349008322168
228,617.2018605012527
229,342.95169418639375
230,675.7962794330041
231,667.8731533773416
232,537.117802783272
233,257.8345326242547
234,115.85210969678447
235,611.0047089653425
236,713.730471115775
237,214.3038878800969
238,183.9202458567381
239,376.96144465332804
240,824.4833858641241
241,462.7051497653711
242,294.85125754957573
243,625.247405132111
244,237.01010996806008
245,157.4138963984003
246,756.5125184168519
247,411.73117337644084
248,370.5546813345679
249,135.11306231042678
250,584.2408196884121
251,382.1526237734618
252,379.8734395833603
253,294.2905076296296
254,598.7310362797975
255,349.42475711552703
256,280.5207415187488
257,738.1899680626809
258,243.27495742158715
259,358.9603590103143
260,760.8843887715271
261,576.7549368194102
262,409.11107764132663
263,263.4746862652918
264,322.23145297816745
265,675.0465468856213
266,646.1637056567939
267,275.4227392897222
268,606.7600426347019
269,612.7336361250552
270,523.764353382112
271,618.6536836033276
272,194.42655788777626
273,251.47072613242884
274,286.2810666456126
275,672.3627861992932
276,640.5636533022109
277,620.5402404708319
278,577.1387267186782
279,265.8459792546538
280,573.6324831879137
281,636.0910087819785
282,392.9300115867501
283,430.80485937861977
284,488.0587707524409
285,589.8088062576741
286,664.9363599726622
287,436.04506255863015
288,630.0795073982779
289,573.5649755059375
290,266.7361484276295
291,628.6409780003418
292,716.5251862041457
293,163.5796402303973
294,719.6504380320783
295,289.36160574328534
296,274.4842675524134
297,753.2371721957378
298,586.8869203024199
299,585.54958594184
300,212.2085764847665
301,627.0728001966959
302,318.89539636400207
303,664.7917841021598
304,198.70583439490906
305,491.95743693845253
306,287.0148151705635
307,370.86283359149564
308,351.61390948013
309,442.67932556440917
310,442.20504385275575
311,461.5664555606419
312,602.2155828922906
313,308.69775718316123
314,403.5164216449575
315,643.6368408831951
316,715.8718614613449
317,355.1841712385347
318,603.2211607259316
319,182.83745551793626
320,232.90970948441475
321,167.54980736755903
322,552.524419424318
323,699.8139201980745
324,548.3554464567087
325,363.61952434019867
326,361.040631252241
327,465.45353783542396
328,204.62154138100115
329,734.2260730131012
330,261.2902669338207
331,455.5800263555532
332,684.1726651824964
333,300.2098989445342
334,253.59062771534585
335,217.01121251640868
336,489.7653522111336
337,704.3166478176436
338,209.0505487145306
339,330.30971200556894
340,391.5024948002653
341,796.7258211082875
342,261.91722942866136
343,538.7960714094361
344,863.9023422048253
345,667.9594336836058
346,271.321616934602
347,74.98542326546487
348,315.8980118200094
349,111.08757467240281
350,290.24348936816045
351,742.0654748312869
352,695.5010520287283
353,300.782843695744
354,258.5129065976582
355,205.6480141422413
356,708.2691087159633
357,329.6142266094379
358,634.6614950943575
359,274.4449226013525
360,592.956891088688
361,696.8030746613784
362,197.8648836685549
363,447.5756978072929
364,389.67102059448763
365,99.32846932137574
366,713.6502448976794
367,353.0885993317417
368,624.8089300161023
369,651.9980183713271
370,456.67802465534214
371,383.62275796860047
372,389.53427453083793
373,479.65942066267127
374,303.05875709914045
375,410.4492271100551
376,201.02538969223528
377,811.634647301494
378,488.71731334671085
379,582.3434224202902
380,755.4874338760254
381,186.17897961836383
382,224.08852268462934
383,111.4171294786673
384,692.3614380906788
385,589.3468899055125
386,301.4718112810103
387,281.7903999145964
388,604.5986904155783
389,401.75479020212254
390,597.5833292552668
391,358.6905275539804
392,742.8348470640218
393,734.5652060868696
394,407.0668537421485
395,251.62086023915958
396,569.3461664110301
397,472.30825246544936
398,279.60885138723535
399,658.5463777739997
400,197.99126080602983
401,609.0190859581581
402,625.9598584614051
403,225.36544412929527
404,438.13043628314995
405,323.65827756548003
406,500.9311371573857
407,375.02790504076086
408,537.6652536982903
409,135.5202365202898
410,365.64564366554737
411,784.2011465858681
412,253.1715577150867
413,314.5971236765164
414,260.24053504403395
415,296.50511572336126
416,468.2967741666489
417,244.295264736718
418,549.1915943823448
419,347.14161954360094
420,243.4331175120596
421,594.9771933767831
422,544.0416548045374
423,387.53206294291306
424,744.6330157542343
425,691.8286645338278
426,294.1505455926777
427,249.18913611684866
428,363.6832974887035
429,182.29474262452027
430,550.7272954333475
431,291.3529265427594
432,474.5488793699376
433,422.87229724199995
434,439.9122789339921
435,592.8599155180485
436,546.8344722352334
437,226.34423443504846
438,436.77099629537673
439,842.98365730783
440,461.89170231699376
441,657.511702921009
442,569.5618554941971
443,562.4566813279018
444,312.0684061085618
445,520.5533702708078
446,402.93059078650526
447,612.2304488699727
448,409.25273665692663
449,286.83357928370015
450,649.2732478865427
451,490.4931052687873
452,187.90873266228692
453,349.62964136849007
454,710.3858385213384
455,245.1337265197352
456,361.7258315465119
457,710.5405149850159
458,693.6301219407515
459,547.0643910849294
460,727.2041955525834
461,677.9476284743974
462,375.09728139465733
463,709.9657601099905
464,587.6352542629393
465,181.9815013089441
466,504.14642722988225
467,663.9359276159884
468,459.00715087127844
469,449.09788497746973
470,385.10255846974826
471,775.5705278501823
472,661.212064593757
473,238.77855756965457
474,424.9824626959587
475,605.9813232511591
476,554.6374423539427
477,518.6594411585163
478,566.1747978072559
479,649.4567270826531
480,243.48538531534012
481,365.8294327371149
482,697.4460857808436
483,613.3599023944258
484,672.131479414059
485,179.75578111344805
486,212.87820297692855
487,275.12457538485194
488,140.6886444101995
489,599.3173580129239
490,661.3039209097083
491,222.31550634579418
492,380.7005225774992
493,613.3873643316434
494,364.4975507416587
495,215.7796376750458
496,164.32713360197033
497,580.0208035468081
498,277.90355162084836
499,259.0968178112709
500,627.9836667058119
501,180.48697718807242
502,250.11576265758774
503,491.6013623992599
504,293.7058126655507
505,272.5114500695039
506,610.0469899363053
507,243.1656919287932
508,640.1383929926553
509,681.9283687525989
510,493.2635070470239
511,627.8090367346865
512,305.12367667452776
513,185.4128125713963
514,627.7265274536319
515,112.63548209140065
516,374.68927247940263
517,258.9914790566752
518,272.50273361456476
519,349.38155726463435
520,336.8301250343924
521,674.8147681700548
522,367.47149992794215
523,385.7306983946144
524,306.88979262160973
525,219.1957753224249
526,307.7301409282024
527,468.37035844000394
528,474.6284001283089
529,385.33931776180174
530,186.4375233392817
531,721.2217808772047
532,261.3018606307008
533,455.4281665495512
534,493.97664500907825
535,635.1344497916095
536,598.1063309455313
537,608.7449755215746
538,304.6667971996963
539,659.0716836308617
540,417.8699603153302
541,806.8296632746038
542,298.13397975434276
543,295.1647158721356
544,381.20715500354044
545,592.1538216021871
546,510.70076867473455
547,532.0163107243591
548,431.482678585701
549,251.77397731663092
550,667.2075662700926
551,303.9535494729597
552,372.9291493222103
553,338.3253857103312
554,179.71728473429562
555,292.6351339059883
556,204.57212782804962
557,270.44608671397094
558,750.3483016379234
559,488.0591742095544
560,224.04386032297782
561,636.5203693764131
562,378.46972579913665
563,302.5279145578027
564,550.4555447945137
565,336.6195331871877
566,688.024658334483
567,302.6940950758983
568,380.69751433085975
569,576.493045499872
570,173.82334923454428
571,324.4730043490674
572,229.89667212299537
573,772.1390148782965
574,469.8707042785175
575,602.7179641559953
576,603.7705538318261
577,359.53878110649936
578,464.80039599380564
579,526.7537829886289
580,279.3426766711118
581,599.826229547231
582,504.8035050486028
583,686.2750823295489
584,485.6070193311724
585,224.8914592774261
586,380.97313812162815
587,140.49925928227674
588,397.30316792929625
589,780.69932659017
590,416.22202018331626
591,574.7649192476621
592,125.38650089814152
593,606.4045292315371
594,320.490785576073
595,114.23013052712282
596,696.4715523031891
597,687.5310733740303
598,417.46023029468415
599,694.7768462332
600,612.3684566471616
601,141.02346102432895
602,287.46601989888575
603,722.4089015701787
604,294.2767147657064
605,244.08148067364064
606,264.63937371856247
607,226.48847228820534
608,523.1433645919224
609,217.23509859013467
610,718.3356845548651
611,616.5547988995929
612,139.35074170306035
613,303.21175389144685
614,567.3166805685856
615,622.3262902799651
616,583.2864110201155
617,211.8101209630354
618,324.81981175716527
619,734.5431294729685
620,473.63916018715287
621,819.0329633772577
622,7.505985452829266
623,257.0021469190464
624,642.4796817188027
625,629.2245894152697
626,277.82120200147995
627,243.50090568269684
628,753.6715906214346
629,642.8798761446483
630,615.6360287503942
631,281.8781022959966
632,356.12197215155743
633,414.2005666527671
634,720.4217426949438
635,342.58409983572875
636,221.65604008966773
637,539.1863129070451
638,328.1763250442913
639,216.90943273753524
640,628.1472745451857
641,228.73782398493807
642,709.1976734582379
643,472.97490755155616
644,651.8107524806993
645,645.7904046277077
646,675.9790216543091
647,268.02380408972556
648,692.981394785865
649,224.89223068225104
650,486.797977645456
651,558.8320726831001
652,272.46576962068036
653,463.6137167767779
654,644.5554360315605
655,608.1146681210747
656,240.97592587942052
657,657.2150416320292
658,605.1909052704642
659,248.6129471373239
660,361.52915802988645
661,261.2198124991164
662,757.9108279493356
663,548.1495618300796
664,179.03257563452354
665,291.30197748295336
666,540.8093774842081
667,560.8333891185913
668,160.14291148503318
669,644.6760310232206
670,195.28144280411126
671,564.4871428338796
672,613.6998247941998
673,652.585094338055
674,364.51317087449246
675,243.1320662741775
676,256.045551208371
677,244.27056975615653
678,80.03679467143766
679,276.17632954485725
680,202.08889758901657
681,658.7913840278287
682,327.9325193776112
683,323.8333505971465
684,333.7936470913791
685,639.4081395752964
686,504.8331512720755
687,569.2567379819536
688,319.3550194657137
689,292.70918284983213
690,565.324431899207
691,648.469884004439
692,270.20746994228807
693,302.6344675075186
694,684.6157016465062
695,490.1417833816867
696,155.36218338788487
697,309.30474184380574
698,187.77558067424638
699,281.2789098653753
700,352.5572834660483
701,553.4171310460906
702,276.8291217964312
703,676.2177069124882
704,594.0295755042458
705,568.0532811306143
706,152.15696240281585
707,668.4091033673648
708,673.3155923547852
709,602.862564585433
710,702.756831705234
711,451.9543604832513
712,541.1373794435001
713,164.16361566150258
714,311.8071885042406
715,251.06587462296537
716,332.59381984174547
717,206.81550993881365
718,272.16677468875315
719,559.2661650774862
720,468.29580159948165
721,273.865954918372
722,212.51914557772275
723,642.673721304755
724,733.7246945737276
725,262.6868497788023
726,238.60570563822418
727,608.9038700047195
728,241.48036092259528
729,656.9105028428031
730,611.0915268955745
731,652.3392723586882
732,638.001313131406
733,588.3958324042121
734,408.49208231720985
735,699.2128863247859
736,670.3395000940245
737,557.9122683279188
738,86.39534339623623
739,211.75206842179503
740,740.3977977619974
741,178.86391527491432
742,301.03142936026865
743,428.43394501011926
744,569.0075009837014
745,719.2260971970294
746,604.3358112991036
747,314.2899576706175
748,340.5858353746728
749,551.0919088715771
750,282.1306284859737
751,295.3292331107469
752,711.0017205998944
753,412.7171538016905
754,193.54406669380717
755,268.6955634373937
756,542.4111789836002
757,383.9758579967242
758,658.9477507007527
759,329.2010725154787
760,594.4619244968043
761,645.5312005786112
762,318.17834410248304
763,502.9902643333154
764,757.0399647480458
765,547.0586601852101
766,341.4441411737483
767,590.9212755526565
768,290.0992767869172
769,94.58295458941797
770,619.4847798792364
771,759.4685043943695
772,254.56360936332268
773,426.67695164562963
774,727.5135436554488
775,229.62153533682087
776,540.9689808367368
777,263.2597607556176
778,543.5274353022752
779,247.0358936947424
780,529.9208199750758
781,310.4823240876868
782,818.3448385886123
783,533.0370027109603
784,258.34606265177075
785,829.343107979332
786,307.9131380776987
787,603.0423336661746
788,704.8322722974344
789,410.8284576606586
790,253.71075613119538
791,593.159397771323
792,366.6710932661068
793,475.817539852322
794,582.8082122158328
795,646.0150859180419
796,382.82527290723874
797,527.6452309674225
798,483.1353855089417
799,328.7882496463027
800,296.5260801252181
801,286.97558638070774
802,505.9575764360047
803,256.67766097663576
804,602.9651577483528
805,617.7038835571078
806,371.4234945261542
807,611.7902586643525
808,711.3348091811665
809,386.86205865609475
810,715.8242521047151
811,594.3686942723139
812,271.24079916857426
813,662.2591439877158
814,256.5693222106509
815,758.7564153374899
816,205.60552741995585
817,352.84523918740047
818,666.6116390881533
819,391.515417358724
820,452.45340414598263
821,340.2083804359838
822,199.9895228128945
823,557.1542832684154
824,167.13355864682123
825,328.0844988279442
826,512.2366347155246
827,437.6755327311934
828,480.00872824444474
829,604.0845103319223
830,289.70458003077334
831,510.9499898055564
832,804.7022927991313
833,648.1769161569575
834,329.30062842291204
835,572.4999407125221
836,286.96183803733544
837,588.674996819039
838,435.13668929839235
839,181.51025607198423
840,365.67879519639683
841,287.34152181519266
842,503.837387228175
843,242.24296565096535
844,384.9193980035637
845,319.5919114525288
846,196.32479537891268
847,274.1546743756424
848,194.75385556795032
849,560.8444373356216
850,623.2838478574561
851,613.1856913380959
852,753.5474717681017
853,118.48579308047596
854,299.42564874733046
855,246.8906610719732
856,389.11006784795734
857,686.4196911064215
858,711.635062416971
859,361.53897438705826
860,302.4473665105502
861,374.72385703280355
862,236.21810945972348
863,291.9483787126917
864,466.13496318876474
865,608.1917423401644
866,578.7000531934012
867,139.3867284999579
868,520.2355103527718
869,155.44987400558534
870,530.2548425650779
871,571.8016516779552
872,310.9827614485886
873,589.5627345980587
874,644.4403425260613
875,494.07147581019353
876,532.3854082517128
877,312.0684596101033
878,371.73068034451364
879,214.9022460396995
880,345.61529540314564
881,584.4682480889278
882,577.8401432231634
883,473.70222917019527
884,538.2177825076517
885,223.32547438676204
886,196.2264418874386
887,718.918062295485
888,648.037071278067
889,418.49467994651945
890,750.851406444171
891,403.87921506796596
892,686.2897934658727
893,252.48905715543464
894,46.42720814034279
895,306.9594442206562
896,394.4283915552354
897,289.6020430811418
898,282.2453849357713
899,403.83417548448216
900,400.18880426351575
901,201.99451224798423
902,141.34214980565517
903,568.5147527781652
904,215.59433884595626
905,399.2628611059145
906,566.2013753340391
907,240.44220525971812
908,620.3238394258206
909,528.6426405960152
910,226.6003363001654
911,579.8816928338384
912,427.0995461910365
913,635.2732019034993
914,495.9145919520595
915,222.12086892874288
916,139.3324285765935
917,586.0887136137513
918,682.2801235386311
919,713.3081297140424
920,389.60040777705103
921,642.4645151617353
922,381.5624397071267
923,539.031000140439
924,795.8532614347367
925,561.1202444253936
926,523.461990742621
927,384.41258121827514
928,661.7051373373688
929,450.2946821778705
930,278.075838590555
931,334.94551258687716
932,681.0435476274918
933,308.44205636157204
934,315.1291677078569
935,632.1912440436259
936,592.1985964387774
937,346.82736683333457
938,244.23298083380433
939,436.03750465176944
940,352.1080015129871
941,205.45565483135834
942,570.960173333446
943,429.4027390787469
944,752.0511533712345
945,422.1983333017054
946,461.5437516081371
947,203.92269391246543
948,550.4877459612784
949,542.4653784755938
950,476.2592373700478
951,503.70720800001624
952,638.8774914923858
953,364.3115879839621
954,591.700059795976
955,610.8726720499884
956,532.1596950747651
957,264.1403886377979
958,552.444344291366
959,652.0250944097204
960,902.8868022645577
961,590.0376907057446
962,295.4312427123188
963,292.87361204394705
964,616.8816538484404
965,644.3984844821754
966,219.2897240651423
967,282.25642425853823
968,210.59502245282354
969,592.323461941508
970,298.9222643192081
971,214.66137611304367
972,331.54477717864125
973,510.432530525472
974,664.0912721120599
975,647.3954847793373
976,357.68460955246644
977,515.614589808515
978,534.7793614194729
979,534.5644921027204
980,636.8492876701912
981,342.5334025611559
982,722.6248027854408
983,692.4213134548429
984,179.63983593645133
985,184.12930513044526
986,351.9680529608508
987,672.0835540663601
988,519.1060430506147
989,783.7531635437414
990,275.74843613517237
991,638.3130242479956
992,598.4040506267323
993,644.9954333784245
994,511.9020480277656
995,282.34310638580206
996,143.15116343781014
997,509.94865790857926
998,598.6077274257343
999,528.4467243596673
1000,494.9676975667043
1001,659.0063704443105
1002,150.21796118468333
1003,186.6674662959488
1004,656.7698275750234
1005,595.1511200256808
1006,287.4944088938318
1007,402.53271077878713
1008,537.1822838681
1009,367.6852826706755
1010,179.56495351194715
1011,398.26064671745763
1012,113.020572580391
1013,705.614669449208
1014,508.78648724181573
1015,173.91807839739184
1016,181.92666201877944
1017,421.2426532995116
1018,734.4304101182432
1019,690.7317827596067
1020,506.82602921009567
1021,320.6629451734966
1022,663.030576300105
1023,145.50994869901513
1024,713.1777614463883
1025,701.0965878900067
1026,391.5579044861388
1027,480.51014381723627
1028,247.91107773539855
1029,446.68767328835827
1030,393.0093405491216
1031,407.28889815605766
1032,297.68290480659425
1033,351.78276527517414
1034,379.6298992745394
1035,146.25604270861564
1036,205.19012059308798
1037,545.6589442089637
1038,707.2228062174626
1039,727.3121639165201
1040,170.54117214849697
1041,657.8344800991343
1042,579.7035997133653
1043,446.4446892723795
1044,550.0990942087122
1045,347.6410253664092
1046,637.5009844982319
1047,312.31627839348437
1048,456.9012266490011
1049,571.9831090715455
1050,458.6708038200149
1051,583.246297486555
1052,385.8785702490679
1053,731.4870594338273
1054,603.5189163666015
1055,571.0208137707558
1056,595.0078503699744
1057,383.0254163891154
1058,658.8644379635128
1059,231.40446720003976
1060,192.2641885253467
1061,520.8877198099206
1062,852.0647177025311
1063,204.15075722973594
1064,127.47195826804747
1065,722.3838583029709
1066,612.5464584408477
1067,113.86842391632462
1068,226.04507802963622
1069,693.4343764961737
1070,486.3518389300239
1071,394.04228065081236
1072,282.04098633101836
1073,586.1549666453359
1074,506.53553354562797
1075,312.5128901056973
1076,637.9717945889269
1077,250.90419178540236
1078,223.79286994006696
1079,719.7013142225837
1080,227.61584390117034
1081,597.9481960533125
1082,283.83072325515025
1083,643.7319293509311
1084,608.1528499686225
1085,680.8448806142484
1086,277.6212091330115
1087,293.711745765569
1088,371.7951473279754
1089,210.45761154413745
1090,719.2804800606183
1091,599.6686793955283
1092,585.410637270917
1093,253.61739482741845
1094,567.4128885630329
1095,192.13653087303598
1096,497.6001369237415
1097,344.2298057635928
1098,596.5611902882816
1099,732.2140994126506
1100,603.0942643176326
1101,372.0015462292056
1102,324.8798609889635
1103,609.1078109859228
1104,362.8197518194614
1105,283.8562386418675
1106,426.2771579492728
1107,655.4292299998104
1108,611.4716711874235
1109,499.79022620876987
1110,528.2821195721169
1111,623.5684437720853
1112,247.20725360352287
1113,283.7164578728167
1114,595.5598726710721
1115,667.4976271265219
1116,374.6025942751159
1117,360.09112415726327
1118,357.30118858682704
1119,660.2817158376813
1120,204.86469109263396
1121,54.82571203379338
1122,700.1601557806531
1123,707.8782852394194
1124,278.7454230909307
1125,386.46467977163337
1126,704.5836871174114
1127,646.8991206517591
1128,434.45312149501495
1129,334.7240658132515
1130,335.9331840308299
1131,348.16018657668246
1132,594.7574403394477
1133,668.531708234336
1134,678.8033471746706
1135,458.48714749428774
1136,219.71791418358148
1137,111.29244695320786
1138,529.1914572870027
1139,215.5193663848127
1140,250.8212502072808
1141,429.8621917917381
1142,598.2711776691516
1143,625.7408739985686
1144,319.9868695666678
1145,423.7932593117371
1146,323.5520209554968
1147,538.398914787014
1148,237.18693088836523
1149,636.7332422336677
1150,441.99673759984876
1151,336.34894729468056
1152,754.9107405160936
1153,155.88452676349817
1154,117.3195011713727
1155,477.42188274657343
1156,230.54465133767795
1157,639.5479040381144
1158,437.89975522824614
1159,680.7084087422123
1160,579.0124374541987
1161,233.37887354515817
1162,419.1810789904078
1163,338.83078145787863
1164,57.654955154217234
1165,254.929881474938
1166,177.86599753906293
1167,175.13637778650138
1168,631.6738602183366
1169,333.7618197212065
1170,202.35737941837866
1171,164.41198330324696
1172,560.6049959201335
1173,750.7912206305904
1174,825.5534004488754
1175,291.7110510637694
1176,783.8274865025609
1177,247.8494349122219
1178,167.38875979041129
1179,659.5213650590393
1180,284.62706452210665
1181,148.43902180118977
1182,321.1628177917026
1183,411.0343258991318
1184,107.35809186378611
1185,516.2913399062894
1186,297.3486485904943
1187,360.2604980076781
1188,128.0281512955804
1189,183.0385370428001
1190,333.94667073666005
1191,307.94381173330305
1192,644.3546874804239
1193,547.2383650795629
1194,366.02185784531076
1195,549.4044634873994
1196,509.2061414572406
1197,625.8234178548885
1198,316.95511109881386
1199,751.7207224608653
1200,728.2262045732086
1201,550.6989968598216
1202,275.10548588768944
1203,129.99548061224573
1204,528.682835883648
1205,327.0393002190688
1206,635.5603007185782
1207,610.0060583149494
1208,578.6820934885575
1209,400.227956920677
1210,488.28247323165704
1211,602.1179486105322
1212,612.893429280222
1213,230.9855050459682
1214,152.19512133794746
1215,619.4081269500463
1216,298.2779875545339
1217,625.8004942016145
1218,392.9345520302848
1219,272.53859405807384
1220,360.3957267297655
1221,736.6511344187562
1222,595.7166093030099
1223,284.3668560472286
1224,338.25095482700027
1225,559.4981353981885
1226,678.2059916687174
1227,207.33142532153096
1228,643.7199687613953
1229,761.9388399962066
1230,178.40799034332187
1231,299.38216746613176
1232,553.2521373840119
1233,452.2199291339167
1234,367.5064722055873
1235,184.96113239626294
1236,668.7223201474574
1237,331.5426524178996
1238,560.9653537007856
1239,274.5713736786315
1240,561.6197750070759
1241,675.0603778305962
1242,755.1010985747164
1243,652.6603572285095
1244,610.6658627203321
1245,316.65160845018914
1246,776.1717000455195
1247,178.15659406991225
1248,683.8809862369158
1249,235.09164181796433
1250,694.4972380260689
1251,600.8465857555556
1252,221.33799212200964
1253,625.3997201829325
1254,618.3089462200113
1255,579.984292805761
1256,247.72973077373985
1257,773.9641587225437
1258,275.88405581911877
1259,320.9768609335605
1260,125.42800940504594
1261,675.044956619505
1262,119.52135316582108
1263,191.93180178320253
1264,476.5724920235627
1265,212.21408560642033
1266,494.1169735210539
1267,297.57447819334584
1268,486.32341486278125
1269,694.1787496364553
1270,175.69362865113825
1271,51.66364159137482
1272,604.4249436186067
1273,376.8748533638239
1274,506.09095261050265
1275,207.82759853511098
1276,280.2856217022958
1277,607.6023903091804
1278,371.44170137445633
1279,666.2113942620721
1280,725.6989527557544
1281,472.98146927567177
1282,627.8999878664981
1283,362.48136066634703
1284,325.02678192566765
1285,136.1649692152056
1286,668.393712345005
1287,732.0598834466158
1288,399.19261344875076
1289,589.5793981894691
1290,744.1699546450707
1291,669.928134084814
1292,596.3715991245527
1293,633.8427869343805
1294,253.76940521779446
1295,665.8778523260714
1296,667.9248058448708
1297,744.6985114438363
1298,411.20284883391025
1299,265.241063091425
1300,771.4405590863244
1301,599.5601530406645
1302,286.5372293430477
1303,373.58221013339244
1304,667.70575699756
1305,720.61114089635
1306,568.9220963379004
1307,563.021598882464
1308,391.6490942862414
1309,329.7747549938753
1310,187.07430229098276
1311,160.4009195588342
1312,339.82675790133305
1313,239.52752717615925
1314,145.83751819399043
1315,364.9825560943045
1316,844.6458143431829
1317,378.46837436538266
1318,535.0748286610267
1319,643.6990596311208
1320,607.0950649606626
1321,477.57040205517023
1322,720.7210036552655
1323,397.201992391976
1324,520.3572260355926
1325,267.01507960358134
1326,236.93159428969707
1327,479.99860887424865
1328,277.5218208002871
1329,562.9013101229772
1330,565.0855872548451
1331,161.73385275533155
1332,158.7180418750497
1333,651.4674351585752
1334,485.543686777735
1335,691.2155225367148
1336,668.4604433731722
1337,679.394124779235
1338,786.4204017955997
1339,299.59574333594907
1340,155.26961156527653
1341,427.6325064252628
1342,536.2261453948042
1343,637.5915360779587
1344,358.38213510306
1345,569.3860892804083
1346,564.6753599177334
1347,558.0021270898029
1348,485.69209720063054
1349,158.6357398508601
1350,686.0818872641527
1351,848.6558294404881
1352,329.5909179611275
1353,282.16322521092866
1354,206.91977100568795
1355,611.4511805705259
1356,362.6239173998871
1357,573.8761490693844
1358,471.9331554901136
1359,184.05348794603245
1360,704.1812824078756
1361,645.998582657148
1362,710.7973925632455
1363,722.3858384573474
1364,596.4129668847976
1365,504.5087678939206
